2020-12-02,80.900002,81.250000,77.309998,79.839996,76.397667,53703300
2020-12-03,81.000000,81.050003,78.610001,78.959999,75.555611,35158600
2020-12-04,80.099998,82.680000,80.099998,81.980003,78.445404,48656900
2020-12-07,82.419998,82.989998,81.669998,82.949997,79.373573,27398500
2020-12-08,82.970001,83.300003,81.660004,82.900002,79.325737,28598800
2020-12-09,83.099998,83.830002,82.220001,82.699997,79.134354,26938500
2020-12-10,83.650002,85.220001,83.199997,85.000000,81.335190,41230700
2020-12-11,84.620003,85.279999,84.400002,84.860001,81.201233,25136800
2020-12-14,85.199997,85.220001,82.949997,83.550003,79.947716,20931700
2020-12-15,83.550003,85.379997,83.550003,84.500000,80.856750,18762800
2020-12-16,84.900002,86.230003,84.360001,86.220001,82.502594,23038300
2020-12-17,86.500000,87.949997,86.169998,87.199997,83.440338,21367800
2020-12-18,87.620003,88.379997,87.430000,87.800003,84.014473,23843100
2020-12-21,86.150002,87.400002,84.779999,86.860001,83.114998,31877300
2020-12-22,86.860001,86.989998,85.430000,86.940002,83.191551,23157000
2020-12-23,86.529999,87.529999,86.400002,87.360001,83.593445,17710200
2020-12-28,87.790001,88.580002,87.080002,87.309998,83.545593,26001300
2020-12-29,87.970001,88.199997,86.510002,87.070000,83.315941,19727500
2020-12-30,87.190002,87.589996,86.650002,87.449997,83.679558,30102700
